PC1,PC2,PC3,PC4,label
4.238770410624732,-0.4724287248827489,-1.904479899102101,0.0649228239037236,chi_pre
-0.28308374269805303,0.32475103296028524,-0.9681398347711927,0.2837470434557497,chi_pre
1.5307068171649596,1.0768184093592954,-1.533644466911279,0.6021950377354599,chi_pre
1.70942374637845,0.16012810543830125,-1.7885616323053815,-0.0884823040277289,chi_pre
-0.9891223449475054,-0.5797533757557187,-0.8278402329531052,-0.0912302802162649,chi_pre
-0.2420403172424413,-0.5160391588737078,-0.9696104752304047,-0.10870282875382659,chi_pre
-0.457847783993333,-0.6270914661086596,-1.224287338162363,0.17058163468295462,chi_pre
-0.6529193000855666,-0.8534124550993892,-0.979425632475008,-0.04169762829290013,chi_pre
0.46181151021442696,-0.2358039658269364,-1.6479712907433883,-0.2031358950993302,chi_pre
-0.6739289125101472,-0.1686250708011681,-1.3113821378811632,0.5610623490978526,chi_pre
1.0932845461361118,0.09047409941682731,-1.6109029523341487,0.5324582924209463,chi_pre
0.7490232727578091,-0.5781356481543758,-1.4873825569970962,0.18257930959398344,chi_pre
2.4682572734810635,-1.7015941547767892,0.28064827098866424,0.32202688897221404,chi_pre
1.0378306508328783,-1.1802797385400177,0.7379214688657941,0.45054359398621296,chi_pre
0.047965476604529766,0.09271300045710486,0.5214712859240447,0.26347700879571356,chi_pre
-1.0151682890429856,1.142971626059022,1.1401674874024208,0.21408709888632166,chi_pre
0.8096874155678415,0.061254248545386684,-0.9350372174887733,0.35298706738685903,chi_pre
1.0994345702816963,-0.4920536088732155,0.1342462374336819,-0.007258183316274609,chi_pre
-0.2051241398978141,2.314317633073203,0.5616404840124483,0.10550232433153924,chi_pre
0.06670714357524431,2.3175376937506695,0.7152103201803838,0.008193569768122275,chi_pre
1.0633012575558023,0.9175303297368074,0.2011999233375844,-0.2274560097842456,chi_pre
1.9895465146789968,0.5996700987867027,-0.19070465062136946,-0.2124414231121028,chi_pre
2.822927329133002,0.698781350626415,0.2570434170980237,0.10094666057227986,chi_pre
2.1976166717150734,-0.005879203634736868,0.4773193938208922,-0.0562631969323029,chi_pre
-0.3804733875932413,1.7752628002054585,-0.5954224942430839,0.23820964015912863,chi_pre
0.10204568436058634,1.5074162594019376,-0.5760693410533656,-0.2658121871182415,chi_pre
-1.1501187283554333,0.7594157364382672,-0.06401716025575636,0.5678839084383766,chi_pre
-0.3647380796509775,1.5355020431805289,-0.09038418616434808,-0.04250036232527437,chi_pre
-1.1307119570926525,-0.020768782471467316,0.051366276024722754,0.10454354987622215,chi_pre
-2.047247270017782,1.3693270989698159,0.0017289186325679558,0.5772432436086977,chi_pre
0.07099469278058225,1.5989467517294091,-0.7328851573221301,0.5162428069182208,chi_pre
0.12381235514017819,3.4071062725324004,-1.0100007674154328,0.12776253660763173,chi_pre
1.6404767234163582,-0.2716255549027601,-0.9239306396990482,0.6599587281786926,chi_pre
0.12016174239308407,-1.5242465230958002,0.0863998489072305,-0.06586637034805781,chi_pre
0.44573616769400193,-0.5415362068412193,-0.09915222190240305,0.22323960371863774,chi_pre
-0.8533276878809691,-0.7677728062300669,-0.06544481403661732,0.19341925818340044,chi_pre
2.168631789069759,-2.1486998219212934,-0.08209312012663716,0.6543852769443268,chi_pre
-1.5170130063477325,-0.23180684415559527,0.30071130752881425,1.0076280209267774,chi_pre
-2.166721296705851,0.5464893551785308,1.3036449475238032,0.08173533868130221,chi_pre
-1.6986088965765482,-0.014739085656427954,1.304546270693159,0.4046863165902036,chi_pre
